date,date_block_num,shop_id,item_id,item_price,item_cnt_day
20.04.2014,15,49,13427,6198.0,1.0
20.04.2014,15,43,19453,124.0,1.0
20.04.2014,15,43,6474,228.08,1.0
20.04.2014,15,15,16209,299.0,1.0
20.04.2014,15,15,15615,399.0,1.0
20.04.2014,15,43,5822,1049.0,4.0
20.04.2014,15,15,13829,349.0,1.0
20.04.2014,15,15,14228,99.0,1.0
20.04.2014,15,43,5608,899.0,1.0
20.04.2014,15,43,7894,1490.0,3.0
20.04.2014,15,43,7980,699.0,1.0
20.04.2014,15,13,482,1360.0,1.0
20.04.2014,15,43,7006,2999.0,1.0
20.04.2014,15,43,7068,499.0,1.0
20.04.2014,15,54,16876,399.0,2.0
20.04.2014,15,49,13621,199.0,1.0
20.04.2014,15,46,20947,599.0,1.0
20.04.2014,15,46,21421,249.0,1.0
20.04.2014,15,46,21404,399.0,1.0
20.04.2014,15,13,8754,240.0,1.0
20.04.2014,15,13,8416,370.0,1.0
20.04.2014,15,13,2814,662.0,1.0
20.04.2014,15,49,4781,498.0,1.0
20.04.2014,15,49,4361,2799.0,1.0
20.04.2014,15,49,5823,2599.0,1.0
20.04.2014,15,13,4357,263.0,1.0
20.04.2014,15,49,4886,1099.0,1.0
20.04.2014,15,46,21864,349.0,1.0
20.04.2014,15,46,21842,199.0,1.0
20.04.2014,15,49,13485,13990.0,1.0
20.04.2014,15,49,5637,2290.0,1.0
20.04.2014,15,46,16083,399.0,1.0
20.04.2014,15,46,6675,22990.0,1.0
20.04.2014,15,14,15472,749.0,1.0
20.04.2014,15,42,6121,299.0,1.0
20.04.2014,15,54,17003,28.0,1.0
20.04.2014,15,47,1853,1799.0,2.0
20.04.2014,15,42,4904,399.0,1.0
20.04.2014,15,47,1856,2499.0,1.0
20.04.2014,15,47,1855,1199.0,3.0
20.04.2014,15,42,4628,299.0,1.0
20.04.2014,15,42,4641,299.0,1.0
20.04.2014,15,47,4244,699.0,1.0
20.04.2014,15,47,2269,799.0,1.0
20.04.2014,15,42,5242,2599.0,1.0
20.04.2014,15,47,2308,299.0,2.0
20.04.2014,15,42,3333,2599.0,2.0
20.04.2014,15,47,3732,2599.0,2.0
20.04.2014,15,47,3719,599.0,1.0
20.04.2014,15,47,3676,629.0,1.0
20.04.2014,15,42,1937,599.0,1.0
20.04.2014,15,47,3928,2799.0,1.0
20.04.2014,15,42,1857,2599.0,1.0
20.04.2014,15,42,1853,1799.0,1.0
20.04.2014,15,47,3869,1399.3,1.0
20.04.2014,15,42,951,2599.0,1.0
20.04.2014,15,47,4249,839.0,1.0
20.04.2014,15,47,3734,2599.0,1.0
20.04.2014,15,42,149,249.0,1.0
20.04.2014,15,42,686,1500.0,1.0
20.04.2014,15,42,1364,599.0,1.0
20.04.2014,15,42,6111,99.0,1.0
20.04.2014,15,47,2416,449.0,1.0
20.04.2014,15,42,5962,599.0,1.0
20.04.2014,15,47,2814,899.0,2.0
20.04.2014,15,46,11391,899.0,1.0
20.04.2014,15,42,4245,699.3,1.0
20.04.2014,15,42,4248,1048.7,1.0
20.04.2014,15,47,5272,299.0,1.0
20.04.2014,15,42,4300,399.0,1.0
20.04.2014,15,47,5896,549.0,1.0
20.04.2014,15,47,5823,2599.0,2.0
20.04.2014,15,47,5816,1199.0,1.0
20.04.2014,15,42,4548,2990.0,1.0
20.04.2014,15,46,10718,399.0,1.0
20.04.2014,15,47,5242,2599.0,1.0
20.04.2014,15,42,4445,299.0,1.0
20.04.2014,15,47,4870,799.0,1.0
20.04.2014,15,47,3183,599.0,2.0
20.04.2014,15,54,19789,249.0,1.0
20.04.2014,15,46,10110,363.0,1.0
20.04.2014,15,42,3487,1899.0,1.0
20.04.2014,15,42,3489,1499.0,1.0
20.04.2014,15,42,3930,399.0,1.0
20.04.2014,15,47,4886,1099.0,1.0
20.04.2014,15,47,4639,1199.0,1.0
20.04.2014,15,42,3928,2799.0,2.0
20.04.2014,15,42,5672,3190.0,1.0
20.04.2014,15,46,10497,399.0,1.0
20.04.2014,15,47,2244,299.0,1.0
20.04.2014,15,42,5822,1049.0,1.0
20.04.2014,15,46,10487,399.0,1.0
20.04.2014,15,42,6270,299.0,1.0
20.04.2014,15,42,3734,2599.0,2.0
20.04.2014,15,42,1411,159.0,1.0
20.04.2014,15,47,3487,1899.0,1.0
20.04.2014,15,42,2900,699.0,1.0
20.04.2014,15,15,3835,1189.0,1.0
20.04.2014,15,15,3732,2599.0,1.0
20.04.2014,15,15,4351,399.0,1.0
20.04.2014,15,43,8060,3199.0,1.0
20.04.2014,15,46,7096,799.0,1.0
20.04.2014,15,15,4181,999.0,1.0
20.04.2014,15,15,4244,699.0,1.0
20.04.2014,15,15,2814,899.0,3.0
20.04.2014,15,47,4391,599.0,1.0
20.04.2014,15,43,5208,1199.0,1.0
20.04.2014,15,15,6491,149.5,1.0
20.04.2014,15,46,6488,699.0,1.0
20.04.2014,15,15,6466,699.0,1.0
20.04.2014,15,42,2574,399.0,1.0
20.04.2014,15,15,6476,149.5,1.0
20.04.2014,15,15,7018,1199.0,1.0
20.04.2014,15,15,7019,2599.0,1.0
20.04.2014,15,43,4374,599.0,1.0
20.04.2014,15,46,6466,699.0,1.0
20.04.2014,15,43,2815,2999.0,1.0
20.04.2014,15,15,4870,799.0,1.0
20.04.2014,15,46,6717,299.0,1.0
20.04.2014,15,15,6090,999.0,1.0
20.04.2014,15,14,16146,1399.0,1.0
20.04.2014,15,14,16205,299.0,1.0
20.04.2014,15,43,1501,2999.0,1.0
20.04.2014,15,14,15278,799.0,1.0
20.04.2014,15,14,15299,849.0,1.0
20.04.2014,15,43,3932,1799.0,1.0
20.04.2014,15,14,16020,399.0,1.0
20.04.2014,15,54,17109,149.0,1.0
20.04.2014,15,46,7003,699.0,1.0
20.04.2014,15,42,2902,699.0,1.0
20.04.2014,15,42,2905,699.0,1.0
20.04.2014,15,42,2907,699.0,1.0
20.04.2014,15,42,2909,699.0,1.0
20.04.2014,15,42,2913,699.0,1.0
20.04.2014,15,42,2914,699.0,1.0
20.04.2014,15,42,2897,699.0,1.0
20.04.2014,15,42,2896,699.0,1.0
20.04.2014,15,47,3333,2599.0,1.0
20.04.2014,15,46,12134,299.0,1.0
20.04.2014,15,42,2832,1259.0,1.0
20.04.2014,15,42,2887,199.0,1.0
20.04.2014,15,42,2888,1399.0,1.0
20.04.2014,15,46,6847,299.0,1.0
20.04.2014,15,42,2890,1399.0,1.0
20.04.2014,15,46,12937,349.0,1.0
20.04.2014,15,42,3290,399.0,1.0
20.04.2014,15,42,3424,999.0,1.0
20.04.2014,15,42,3183,599.0,1.0
20.04.2014,15,43,3743,799.0,1.0
20.04.2014,15,42,3423,999.0,1.0
20.04.2014,15,47,3944,1599.0,1.0
20.04.2014,15,42,2814,890.0,5.0
20.04.2014,15,42,2416,449.0,1.0
20.04.2014,15,43,3835,1189.0,1.0
20.04.2014,15,46,14527,249.0,1.0
20.04.2014,15,47,3946,199.0,1.0
20.04.2014,15,43,3108,299.0,1.0
20.04.2014,15,46,12974,249.0,1.0
20.04.2014,15,14,6501,699.0,1.0
20.04.2014,15,46,15866,819.0,1.0
20.04.2014,15,14,4601,299.0,1.0
20.04.2014,15,47,19690,1799.0,1.0
20.04.2014,15,42,15287,799.0,1.0
20.04.2014,15,19,4178,1590.0,1.0
20.04.2014,15,42,15284,799.0,1.0
20.04.2014,15,47,19065,399.0,1.0
20.04.2014,15,42,15278,799.0,2.0
20.04.2014,15,40,15303,959.0,1.0
20.04.2014,15,16,18884,349.0,1.0
20.04.2014,15,31,1855,1199.0,1.0
20.04.2014,15,16,18475,199.0,1.0
20.04.2014,15,16,18761,99.0,1.0
20.04.2014,15,16,20949,5.0,4.0
20.04.2014,15,16,21384,399.0,1.0
20.04.2014,15,16,20609,799.0,1.0
20.04.2014,15,31,1856,2499.0,1.0
20.04.2014,15,16,15525,299.0,1.0
20.04.2014,15,16,16587,99.0,1.0
20.04.2014,15,16,16603,399.0,1.0
20.04.2014,15,47,1495,599.0,2.0
20.04.2014,15,16,17202,149.0,1.0
20.04.2014,15,47,1501,2999.0,1.0
20.04.2014,15,47,1511,799.0,1.0
20.04.2014,15,17,2814,899.0,1.0
20.04.2014,15,17,2308,299.0,1.0
20.04.2014,15,42,15769,199.0,1.0
20.04.2014,15,47,1512,2598.7,1.0
20.04.2014,15,17,2687,2699.0,1.0
20.04.2014,15,19,3329,2499.0,1.0
20.04.2014,15,47,18462,199.0,1.0
20.04.2014,15,42,14714,149.0,1.0
20.04.2014,15,47,20608,1299.0,1.0
20.04.2014,15,19,9092,199.0,1.0
20.04.2014,15,47,944,199.0,1.0
20.04.2014,15,47,21383,749.0,1.0
20.04.2014,15,47,21384,359.0,1.0
20.04.2014,15,47,21677,149.0,1.0
20.04.2014,15,19,10455,499.0,1.0
20.04.2014,15,47,21488,949.0,1.0
20.04.2014,15,47,950,2599.0,1.0
20.04.2014,15,19,10500,749.0,1.0
20.04.2014,15,19,10718,399.0,1.0
20.04.2014,15,47,21403,749.0,1.0
20.04.2014,15,47,21385,1199.0,1.0
20.04.2014,15,19,10401,493.46,1.0
20.04.2014,15,31,1501,2999.0,1.0
20.04.2014,15,47,16603,399.0,1.0
20.04.2014,15,19,2753,299.0,1.0
20.04.2014,15,47,17956,399.0,1.0
20.04.2014,15,19,2814,899.0,3.0
20.04.2014,15,47,16310,1239.0,1.0
20.04.2014,15,47,15278,799.0,1.0
20.04.2014,15,47,15276,799.0,1.0
20.04.2014,15,19,1471,1399.0,1.0
20.04.2014,15,47,20529,1199.0,1.0
20.04.2014,15,47,20231,149.0,1.0
20.04.2014,15,19,4394,2599.0,1.0
20.04.2014,15,19,4110,299.0,1.0
20.04.2014,15,47,20609,799.0,1.0
20.04.2014,15,19,4604,399.0,1.0
20.04.2014,15,47,16531,349.0,1.0
20.04.2014,15,17,3488,1499.0,1.0
20.04.2014,15,47,1527,999.0,1.0
20.04.2014,15,17,3423,999.0,1.0
20.04.2014,15,16,14261,99.0,1.0
20.04.2014,15,42,21358,599.0,1.0
20.04.2014,15,16,11481,99.0,1.0
20.04.2014,15,16,10456,349.0,1.0
20.04.2014,15,31,1438,14.0,1.0
20.04.2014,15,17,17056,499.0,1.0
20.04.2014,15,31,1306,299.0,2.0
20.04.2014,15,17,18957,399.0,1.0
20.04.2014,15,17,14690,199.0,1.0
20.04.2014,15,31,1406,999.0,1.0
20.04.2014,15,17,16113,1449.0,1.0
20.04.2014,15,17,16115,599.0,1.0
20.04.2014,15,42,21967,399.0,1.0
20.04.2014,15,42,21381,1349.0,2.0
20.04.2014,15,43,20387,1999.0,1.0
20.04.2014,15,18,2808,999.0,1.0
20.04.2014,15,18,2070,419.3,1.0
20.04.2014,15,18,2071,349.0,1.0
20.04.2014,15,17,20949,5.0,1.0
20.04.2014,15,17,20608,1299.0,1.0
20.04.2014,15,17,21772,699.0,1.0
20.04.2014,15,17,21381,1499.0,1.0
20.04.2014,15,17,21383,749.0,2.0
20.04.2014,15,17,21385,1139.0,2.0
20.04.2014,15,31,3554,1048.7,1.0
20.04.2014,15,17,6138,899.0,1.0
20.04.2014,15,31,3556,629.3,1.0
20.04.2014,15,17,6091,999.0,1.0
20.04.2014,15,18,1364,598.7,1.0
20.04.2014,15,19,12536,199.0,1.0
20.04.2014,15,43,20731,299.0,1.0
20.04.2014,15,16,12318,99.0,1.0
20.04.2014,15,42,15631,399.0,3.0
20.04.2014,15,47,1460,1199.0,1.0
20.04.2014,15,16,21404,399.0,1.0
20.04.2014,15,31,2308,299.0,1.0
20.04.2014,15,42,16059,449.0,1.0
20.04.2014,15,31,2104,399.0,1.0
20.04.2014,15,42,16085,399.0,1.0
20.04.2014,15,31,2357,1049.0,1.0
20.04.2014,15,17,1894,599.0,1.0
20.04.2014,15,31,2269,799.0,1.0
20.04.2014,15,47,1377,699.0,1.0
20.04.2014,15,31,1915,249.0,1.0
20.04.2014,15,16,7018,1199.0,3.0
20.04.2014,15,54,20124,349.0,2.0
20.04.2014,15,31,1686,299.0,1.0
20.04.2014,15,16,4808,799.0,1.0
20.04.2014,15,16,6091,999.0,1.0
20.04.2014,15,31,1114,235.01,1.0
20.04.2014,15,47,1449,598.5,1.0
20.04.2014,15,42,20949,5.0,9.0
20.04.2014,15,16,13518,1499.0,1.0
20.04.2014,15,16,12828,99.0,1.0
20.04.2014,15,16,11922,549.0,1.0
20.04.2014,15,42,21356,199.33,1.0
20.04.2014,15,16,11925,549.0,1.0
20.04.2014,15,42,21384,399.0,2.0
20.04.2014,15,16,12166,129.0,1.0
20.04.2014,15,42,21383,711.5,2.0
20.04.2014,15,16,4885,1099.0,1.0
20.04.2014,15,19,11256,199.34,1.0
20.04.2014,15,47,7018,1199.0,1.0
20.04.2014,15,19,11243,499.0,1.0
20.04.2014,15,49,15278,799.0,1.0
20.04.2014,15,13,16748,240.0,1.0
20.04.2014,15,13,15833,77.0,1.0
20.04.2014,15,13,18957,265.0,1.0
20.04.2014,15,13,17886,77.0,1.0
20.04.2014,15,49,15287,799.0,1.0
20.04.2014,15,46,15740,199.0,1.0
20.04.2014,15,49,15526,179.0,1.0
20.04.2014,15,18,13829,349.0,1.0
20.04.2014,15,49,15298,1259.0,1.0
20.04.2014,15,18,12917,249.0,1.0
20.04.2014,15,18,15450,579.0,1.0
20.04.2014,15,18,15866,819.0,1.0
20.04.2014,15,13,19021,251.0,1.0
20.04.2014,15,18,16011,1049.0,1.0
20.04.2014,15,18,15615,399.0,2.0
20.04.2014,15,18,14769,230.07,1.0
20.04.2014,15,18,15278,799.0,1.0
20.04.2014,15,46,16536,199.0,1.0
20.04.2014,15,18,12112,274.0,1.0
20.04.2014,15,18,12190,274.0,1.0
20.04.2014,15,46,16503,149.0,1.0
20.04.2014,15,18,11375,249.0,1.0
20.04.2014,15,18,20949,5.0,3.0
20.04.2014,15,18,20315,230.07,1.0
20.04.2014,15,18,20609,799.0,1.0
20.04.2014,15,18,20667,1199.0,1.0
20.04.2014,15,47,11292,249.0,1.0
20.04.2014,15,18,16059,449.0,1.0
20.04.2014,15,47,10456,349.0,1.0
20.04.2014,15,13,21404,237.0,1.0
20.04.2014,15,13,21713,135.0,1.0
20.04.2014,15,14,4092,299.0,1.0
20.04.2014,15,50,3432,449.0,1.0
20.04.2014,15,14,4906,1499.0,1.0
20.04.2014,15,50,3331,1199.0,1.0
20.04.2014,15,13,14043,58.0,1.0
20.04.2014,15,13,14320,77.0,1.0
20.04.2014,15,13,13048,237.0,1.0
20.04.2014,15,50,3476,799.0,1.0
20.04.2014,15,13,13829,225.0,1.0
20.04.2014,15,13,13859,225.0,1.0
20.04.2014,15,13,15615,270.0,1.0
20.04.2014,15,50,2814,884.0,3.0
20.04.2014,15,54,19674,918.18,1.0
20.04.2014,15,13,21885,268.0,1.0
20.04.2014,15,13,13676,129.0,1.0
20.04.2014,15,13,11242,255.0,1.0
20.04.2014,15,50,3077,799.0,1.0
20.04.2014,15,13,11243,337.0,1.0
20.04.2014,15,42,33,199.0,1.0
20.04.2014,15,13,20274,255.0,1.0
20.04.2014,15,46,17346,169.0,1.0
20.04.2014,15,13,20949,3.0,2.0
20.04.2014,15,49,16227,419.0,1.0
20.04.2014,15,13,19900,99.0,1.0
20.04.2014,15,49,16178,239.0,1.0
20.04.2014,15,49,16182,1339.0,1.0
20.04.2014,15,13,21440,75.0,1.0
20.04.2014,15,13,21675,92.0,1.0
20.04.2014,15,50,2808,999.0,1.0
20.04.2014,15,17,7018,1199.0,2.0
20.04.2014,15,18,21980,249.0,1.0
20.04.2014,15,47,11391,899.0,1.0
20.04.2014,15,18,6740,499.0,1.0
20.04.2014,15,47,6473,149.5,1.0
20.04.2014,15,47,6466,699.0,1.0
20.04.2014,15,18,8330,537.86,1.0
20.04.2014,15,47,6498,699.0,1.0
20.04.2014,15,42,17980,149.0,1.0
20.04.2014,15,47,6675,22990.0,1.0
20.04.2014,15,47,6491,149.5,1.0
20.04.2014,15,47,6488,699.0,1.0
20.04.2014,15,18,5035,1499.0,1.0
20.04.2014,15,47,5672,3190.0,1.0
20.04.2014,15,18,5663,3190.0,2.0
20.04.2014,15,47,5663,3190.0,1.0
20.04.2014,15,18,6738,699.0,1.0
20.04.2014,15,18,5673,899.0,1.0
20.04.2014,15,47,6121,299.5,1.0
20.04.2014,15,19,6908,1699.0,1.0
20.04.2014,15,47,6090,999.0,1.0
20.04.2014,15,47,7917,274.0,1.0
20.04.2014,15,47,7004,999.0,1.0
20.04.2014,15,19,6121,299.0,1.0
20.04.2014,15,47,7070,299.0,1.0
20.04.2014,15,19,11828,899.0,1.0
20.04.2014,15,42,18070,1699.0,1.0
20.04.2014,15,42,17893,199.34,1.0
20.04.2014,15,42,17892,199.33,1.0
20.04.2014,15,42,17867,180.12,1.0
20.04.2014,15,19,11220,28.0,1.0
20.04.2014,15,19,7007,2599.0,1.0
20.04.2014,15,47,10455,499.0,1.0
20.04.2014,15,47,6495,699.0,1.0
20.04.2014,15,47,13396,14490.0,1.0
20.04.2014,15,42,16728,199.0,1.0
20.04.2014,15,18,17717,399.0,1.0
20.04.2014,15,47,9546,299.0,1.0
20.04.2014,15,47,8755,499.0,1.0
20.04.2014,15,47,8686,199.0,1.0
20.04.2014,15,18,16429,399.0,1.0
20.04.2014,15,42,17253,149.0,1.0
20.04.2014,15,18,19900,169.0,1.0
20.04.2014,15,47,10107,299.0,1.0
20.04.2014,15,18,18360,199.0,1.0
20.04.2014,15,47,9862,399.0,1.0
20.04.2014,15,47,14389,149.0,1.0
20.04.2014,15,54,20231,149.0,1.0
20.04.2014,15,47,8415,349.0,1.0
20.04.2014,15,18,4249,839.0,1.0
20.04.2014,15,47,13923,149.0,1.0
20.04.2014,15,47,14390,149.0,1.0
20.04.2014,15,18,4870,799.0,1.0
20.04.2014,15,18,4633,1999.0,1.0
20.04.2014,15,18,4639,1199.0,1.0
20.04.2014,15,18,4836,1999.0,1.0
20.04.2014,15,18,3183,599.0,1.0
20.04.2014,15,47,12361,149.0,1.0
20.04.2014,15,18,3320,999.0,1.0
20.04.2014,15,18,2814,884.0,3.0
20.04.2014,15,18,3732,2599.0,1.0
20.04.2014,15,18,3476,799.0,1.0
20.04.2014,15,42,16605,299.0,1.0
20.04.2014,15,18,4178,1590.0,1.0
20.04.2014,15,26,4271,2799.0,1.0
20.04.2014,15,2,1811,1609.0,1.0
20.04.2014,15,28,8644,299.0,1.0
20.04.2014,15,25,13881,599.0,1.0
20.04.2014,15,25,20756,398.0,1.0
20.04.2014,15,28,3686,899.0,1.0
20.04.2014,15,26,16031,1299.0,1.0
20.04.2014,15,27,6559,649.0,1.0
20.04.2014,15,44,7075,2399.0,1.0
20.04.2014,15,52,1364,599.0,1.0
20.04.2014,15,27,6561,649.0,1.0
20.04.2014,15,26,13997,149.0,1.0
20.04.2014,15,25,14019,349.0,1.0
20.04.2014,15,40,20658,799.0,1.0
20.04.2014,15,54,11497,918.18,1.0
20.04.2014,15,25,16876,399.0,2.0
20.04.2014,15,28,7950,2290.0,1.0
20.04.2014,15,28,12208,1499.0,1.0
20.04.2014,15,28,7940,10490.0,1.0
20.04.2014,15,27,6498,699.0,1.0
20.04.2014,15,25,16287,199.0,1.0
20.04.2014,15,27,8415,349.0,1.0
20.04.2014,15,28,1364,599.0,2.0
20.04.2014,15,25,13879,98.0,1.0
20.04.2014,15,30,8283,149.0,1.0
20.04.2014,15,28,15278,799.0,1.0
20.04.2014,15,54,21384,399.0,5.0
20.04.2014,15,26,15104,1289.0,1.0
20.04.2014,15,52,12187,499.0,1.0
20.04.2014,15,30,8973,58.0,1.0
20.04.2014,15,51,11761,69.0,1.0
20.04.2014,15,27,8762,149.0,1.0
20.04.2014,15,25,15615,399.0,1.0
20.04.2014,15,27,6488,699.0,1.0
20.04.2014,15,28,21403,749.0,1.0
20.04.2014,15,30,6473,149.5,1.0
20.04.2014,15,25,14845,229.0,2.0
20.04.2014,15,29,18426,199.0,1.0
20.04.2014,15,26,21404,399.0,1.0
20.04.2014,15,28,15438,629.0,1.0
20.04.2014,15,25,21385,1199.0,1.0
20.04.2014,15,51,11776,72.0,1.0
20.04.2014,15,28,8624,149.0,1.0
20.04.2014,15,44,5816,1199.0,-1.0
20.04.2014,15,27,6472,699.0,1.0
20.04.2014,15,27,6466,699.0,1.0
20.04.2014,15,40,20609,799.0,2.0
20.04.2014,15,41,3076,799.0,1.0
20.04.2014,15,28,11242,399.0,1.0
20.04.2014,15,25,13893,199.0,1.0
20.04.2014,15,28,11658,499.0,1.0
20.04.2014,15,25,13892,148.0,1.0
20.04.2014,15,41,5271,799.0,1.0
20.04.2014,15,27,22014,149.0,1.0
20.04.2014,15,25,13884,98.0,1.0
20.04.2014,15,25,21403,749.0,1.0
20.04.2014,15,28,11497,761.28,1.0
20.04.2014,15,28,20608,1299.0,1.0
20.04.2014,15,27,6185,499.0,1.0
20.04.2014,15,28,20609,799.0,1.0
20.04.2014,15,41,5276,799.0,1.0
20.04.2014,15,44,5324,299.0,1.0
20.04.2014,15,26,14435,299.0,1.0
20.04.2014,15,52,13071,599.0,1.0
20.04.2014,15,27,8779,149.0,1.0
20.04.2014,15,28,7895,749.0,1.0
20.04.2014,15,51,13888,249.0,1.0
20.04.2014,15,27,4323,399.0,1.0
20.04.2014,15,26,16449,499.0,1.0
20.04.2014,15,28,8686,199.0,1.0
20.04.2014,15,30,4181,999.0,2.0
20.04.2014,15,28,20650,1199.0,1.0
20.04.2014,15,30,4123,199.0,1.0
20.04.2014,15,27,2814,884.0,3.0
20.04.2014,15,27,2909,699.0,1.0
20.04.2014,15,27,2891,999.0,1.0
20.04.2014,15,28,3320,999.0,1.0
20.04.2014,15,41,21874,149.0,1.0
20.04.2014,15,27,2890,1399.0,1.0
20.04.2014,15,28,3365,799.0,1.0
20.04.2014,15,28,14715,149.0,1.0
20.04.2014,15,28,4231,2799.0,1.0
20.04.2014,15,27,2536,399.0,1.0
20.04.2014,15,28,14455,149.0,1.0
20.04.2014,15,28,4233,1699.0,1.0
20.04.2014,15,41,21880,149.0,1.0
20.04.2014,15,25,15106,999.0,1.0
20.04.2014,15,29,1306,299.0,1.0
20.04.2014,15,28,9003,299.0,1.0
20.04.2014,15,28,15022,149.0,2.0
20.04.2014,15,28,4285,299.0,1.0
20.04.2014,15,27,2808,999.0,1.0
20.04.2014,15,28,9800,149.0,1.0
20.04.2014,15,28,12370,149.0,1.0
20.04.2014,15,30,4233,1699.0,1.0
20.04.2014,15,27,4305,399.0,1.0
20.04.2014,15,30,8671,299.0,1.0
20.04.2014,15,26,17746,1499.0,1.0
20.04.2014,15,25,15631,399.0,1.0
20.04.2014,15,28,20732,299.0,1.0
20.04.2014,15,28,15631,399.0,1.0
20.04.2014,15,25,13807,199.0,1.0
20.04.2014,15,27,7812,4391.0,1.0
20.04.2014,15,28,14298,149.0,1.0
20.04.2014,15,51,8690,114.0,1.0
20.04.2014,15,28,8100,399.0,1.0
20.04.2014,15,28,9512,399.0,2.0
20.04.2014,15,25,16875,749.0,1.0
20.04.2014,15,28,9146,399.0,1.0
20.04.2014,15,30,1306,299.0,1.0
20.04.2014,15,28,3734,2599.0,1.0
20.04.2014,15,25,13061,199.0,1.0
20.04.2014,15,28,9451,349.0,1.0
20.04.2014,15,25,17281,299.0,1.0
20.04.2014,15,44,13345,25.0,2.0
20.04.2014,15,44,7166,149.0,1.0
20.04.2014,15,28,3424,999.0,1.0
20.04.2014,15,28,13511,1499.0,1.0
20.04.2014,15,26,16899,772.1,1.0
20.04.2014,15,54,13172,349.0,1.0
20.04.2014,15,27,7980,699.0,1.0
20.04.2014,15,30,7980,699.0,1.0
20.04.2014,15,28,1028,349.0,1.0
20.04.2014,15,28,9845,399.0,1.0
20.04.2014,15,25,13797,199.0,1.0
20.04.2014,15,25,12397,399.0,1.0
20.04.2014,15,27,7003,699.0,1.0
20.04.2014,15,28,14123,1549.0,1.0
20.04.2014,15,28,5288,1199.0,1.0
20.04.2014,15,29,21404,399.0,2.0
20.04.2014,15,26,20949,5.0,5.0
20.04.2014,15,28,6490,699.0,1.0
20.04.2014,15,26,21383,749.0,1.0
20.04.2014,15,28,21384,399.0,3.0
20.04.2014,15,26,21355,540.24,1.0
20.04.2014,15,28,6497,999.0,1.0
20.04.2014,15,28,10456,349.0,1.0
20.04.2014,15,25,16008,999.0,1.0
20.04.2014,15,27,21381,1499.0,1.0
20.04.2014,15,28,10718,399.0,2.0
20.04.2014,15,25,19752,349.0,1.0
20.04.2014,15,27,21383,748.94,5.0
20.04.2014,15,28,4870,799.0,3.0
20.04.2014,15,28,6498,699.0,1.0
20.04.2014,15,41,3708,1599.0,1.0
20.04.2014,15,28,4886,1099.0,1.0
20.04.2014,15,28,6501,699.0,1.0
20.04.2014,15,28,6488,699.0,3.0
20.04.2014,15,27,21384,399.0,4.0
20.04.2014,15,28,12167,259.0,1.0
20.04.2014,15,25,14668,399.0,1.0
20.04.2014,15,41,3673,1398.7,1.0
20.04.2014,15,25,14669,58.0,1.0
20.04.2014,15,27,20294,1666.16,1.0
20.04.2014,15,25,19654,199.0,1.0
20.04.2014,15,25,15974,199.0,1.0
20.04.2014,15,25,19837,399.0,1.0
20.04.2014,15,25,15973,199.0,1.0
20.04.2014,15,28,6546,999.0,1.0
20.04.2014,15,25,15425,209.0,1.0
20.04.2014,15,51,12015,67.0,1.0
20.04.2014,15,28,4836,1999.0,1.0
20.04.2014,15,28,4610,299.0,1.0
20.04.2014,15,30,1523,799.0,1.0
20.04.2014,15,25,20391,1999.0,1.0
20.04.2014,15,28,4723,349.0,1.0
20.04.2014,15,28,21358,456.46,1.0
20.04.2014,15,44,11134,149.0,1.0
20.04.2014,15,28,6495,699.0,2.0
20.04.2014,15,25,20124,349.0,1.0
20.04.2014,15,29,21384,399.0,2.0
20.04.2014,15,28,21381,1499.0,1.0
20.04.2014,15,29,21403,749.0,1.0
20.04.2014,15,28,4357,399.0,1.0
20.04.2014,15,27,21403,749.0,2.0
20.04.2014,15,27,21404,399.0,1.0
20.04.2014,15,28,6466,699.0,1.0
20.04.2014,15,28,21383,749.0,2.0
20.04.2014,15,28,10498,999.0,1.0
20.04.2014,15,28,5251,698.0,1.0
20.04.2014,15,28,10497,399.0,1.0
20.04.2014,15,26,20252,149.0,1.0
20.04.2014,15,29,20949,5.0,2.0
20.04.2014,15,30,1830,599.0,1.0
20.04.2014,15,27,20949,5.0,6.0
20.04.2014,15,41,3732,2599.0,1.0
20.04.2014,15,28,5241,1999.0,1.0
20.04.2014,15,41,3424,999.0,1.0
20.04.2014,15,40,16169,299.0,1.0
20.04.2014,15,25,14672,199.0,1.0
20.04.2014,15,30,2304,1499.0,1.0
20.04.2014,15,28,21432,380.26,1.0
20.04.2014,15,28,14441,149.0,1.0
20.04.2014,15,28,16025,2999.0,1.0
20.04.2014,15,51,14227,61.0,2.0
20.04.2014,15,25,14652,349.0,1.0
20.04.2014,15,25,14630,199.0,1.0
20.04.2014,15,28,8415,349.0,2.0
20.04.2014,15,27,786,359.0,1.0
20.04.2014,15,28,11457,349.0,1.0
20.04.2014,15,25,14626,98.0,1.0
20.04.2014,15,41,21383,674.0,1.0
20.04.2014,15,50,3958,399.0,1.0
20.04.2014,15,28,935,799.0,1.0
20.04.2014,15,28,1940,1599.0,1.0
20.04.2014,15,28,934,399.0,1.0
20.04.2014,15,27,6829,899.0,1.0
20.04.2014,15,28,491,600.0,1.0
20.04.2014,15,30,7530,399.0,1.0
20.04.2014,15,47,5276,799.0,1.0
20.04.2014,15,27,21864,349.0,1.0
20.04.2014,15,28,8637,299.0,1.0
20.04.2014,15,27,7019,2599.0,1.0
20.04.2014,15,27,7070,299.0,1.0
20.04.2014,15,30,6476,149.5,1.0
20.04.2014,15,27,6857,399.0,1.0
